size,time
1024.0,0.8351415499999999
2024.0,1.1081345799999995
3024.0,1.26057097
4024.0,1.7577420399999995
5024.0,2.00546264
6024.0,2.407676860000001
7024.0,2.7154525600000006
8024.0,3.0967847799999997
9024.0,3.558459769999999
10024.0,4.02152346
